id,image_id,rank,score
107,4,0,32.00049591064453
107,5,0,29.554393768310547
107,6,1,30.416893005371094
107,7,1,27.933435440063477
107,8,1,25.9809513092041
107,9,1,26.338794708251953
107,10,1,27.358295440673828
107,11,1,27.615676879882812
108,0,0,34.213993072509766
108,1,2a,38.9820556640625
108,2,2a,38.14591598510742
108,3,2a,36.50981521606445
108,4,2a,39.73118209838867
108,5,2b,32.743499755859375
108,6,2b,33.08056640625
108,7,3a,35.94227600097656
108,8,3a,37.0958251953125
108,9,3a,38.140316009521484
108,10,3a,38.67889404296875
108,11,3b,27.847841262817383
108,12,3b,28.519329071044922
108,13,3b,28.73664665222168
108,14,3b,30.035490036010742
108,15,3b,28.168737411499023
108,16,3c,25.072063446044922
108,17,3c,27.34101104736328
108,18,3c,28.172876358032227
108,19,3c,28.392131805419922
108,20,3c,26.550718307495117
108,21,3d,26.186199188232422
108,22,3d,23.83595848083496
108,23,3e,33.900821685791016
108,24,3e,33.377769470214844
108,25,3e,33.68204879760742
108,26,3e,34.972347259521484
108,27,3e,35.241703033447266
108,28,4a,30.080842971801758
108,29,4a,30.67470359802246
108,30,4a,28.515531539916992
108,31,4a,29.13552474975586
108,32,4a,30.7353515625
108,33,4b,26.358219146728516
108,34,4b,26.759748458862305
108,35,4b,26.852811813354492
108,36,4b,25.325937271118164
108,37,4b,22.86858558654785
108,38,4c,30.56795310974121
108,39,4c,33.347450256347656
108,40,4c,31.274309158325195
108,41,4c,30.876049041748047
108,42,4c,31.799026489257812
108,43,4d,28.011205673217773
108,44,4d,24.221996307373047
108,45,4d,26.585527420043945
108,46,4d,27.724040985107422
108,47,4e,24.98604965209961
108,48,4e,25.59461784362793
108,49,4e,27.367277145385742
108,50,4e,26.564990997314453
109,0,0,37.26301574707031
109,1,0,34.46897506713867
109,2,0,35.741878509521484
109,3,0,38.09029006958008
109,4,0,39.03599548339844
109,5,0,38.322017669677734
109,6,1a,32.02458953857422
109,7,1a,33.764095306396484
109,8,1a,31.903141021728516
109,9,1a,37.46760940551758
109,10,1a,31.531265258789062
109,11,1b,27.215652465820312
109,12,1b,29.25064468383789
109,13,1b,29.580839157104492
109,14,1b,27.59187126159668
109,15,1b,26.119182586669922
110,0,0,34.721435546875
110,1,0,30.895484924316406
110,2,0,34.588165283203125
110,3,0,33.63393783569336
110,4,0,34.9261360168457
110,5,1a,30.473054885864258
110,6,1a,33.09160232543945
110,7,1a,26.691051483154297
110,8,1a,27.24944496154785
110,9,1a,25.893285751342773
110,10,1b,35.54555130004883
110,11,1b,35.36123275756836
110,12,1c,31.963037490844727
110,13,1c,32.325889587402344
110,14,1c,32.03274154663086
110,15,1c,29.314645767211914
110,16,1c,30.42888832092285
110,17,2a,21.334300994873047
110,18,2a,23.344202041625977
110,19,2a,21.5250301361084
110,20,2a,23.71514892578125
110,21,2a,21.975719451904297
110,22,2b,19.99845314025879
110,23,2b,19.17970848083496
110,24,2b,19.92711067199707
110,25,2b,20.205963134765625
110,26,2b,17.550212860107422
110,27,2c,28.32515525817871
110,28,2c,28.28369903564453
110,29,2c,28.762378692626953
111,0,0,32.956939697265625
111,1,1,31.673070907592773
111,2,2,26.553133010864258
111,3,3a,26.88267707824707
111,4,3a,27.645620346069336
111,5,3a,24.2866268157959
112,0,0,33.1877555847168
112,1,1a,25.400875091552734
112,2,1b,31.451522827148438
112,3,1a,24.869279861450195
112,4,2a,24.433706283569336
112,5,2b,17.774002075195312
113,0,0,30.509397506713867
113,1,0,31.560449600219727
113,2,1,29.984703063964844
113,3,1,31.452228546142578
113,4,2,28.851213455200195
113,5,3,30.46759033203125
114,0,0,34.36774444580078
114,1,0,32.68608093261719
114,2,1a,30.311092376708984
114,3,1b,32.76457977294922
114,4,2a,25.97987174987793
114,5,2b,26.482847213745117
115,0,0,35.108055114746094
115,1,1,24.816423416137695
115,2,1,28.404085159301758
115,3,2a,29.807527542114258
115,4,2b,29.075326919555664
115,5,2c,29.96221923828125
116,0,0,35.26395797729492
116,1,0,31.059303283691406
116,2,0,30.58857536315918
116,3,0,29.228593826293945
116,4,1a,31.779273986816406
116,5,1b,32.905513763427734
117,0,0,28.985963821411133
117,1,1,22.527944564819336
117,2,1,33.66261291503906
117,3,1,28.886625289916992
117,4,1,35.46329879760742
117,5,1,35.39696502685547
118,0,0,33.331398010253906
118,1,0,31.893625259399414
118,2,1,27.224149703979492
118,3,1,29.046146392822266
118,4,1,30.993330001831055
118,5,2,23.964160919189453
119,0,0,31.615856170654297
119,1,0,31.191402435302734
119,2,1a,31.768890380859375
119,3,1b,29.921157836914062
119,4,1b,29.04233169555664
119,5,2,23.58776092529297
120,0,0,31.394990921020508
120,1,1a,28.44747543334961
120,2,1a,29.913320541381836
120,3,1b,23.722373962402344
120,4,1c,27.6346435546875
120,5,1c,27.4016170501709
121,0,0,31.986125946044922
121,1,0,31.035253524780273
121,2,1,30.376134872436523
121,3,2,22.792078018188477
121,4,2,28.42010498046875
121,5,2,30.804048538208008
122,0,0,36.28141403198242
122,1,1,32.44233322143555
122,2,2a,34.50932693481445
122,3,2b,33.557064056396484
122,4,3a,29.562881469726562
122,5,3b,24.12592315673828
123,0,0,32.25034713745117
123,1,1a,30.828948974609375
123,2,1b,35.24592208862305
123,3,2,28.1868953704834
123,4,1b,30.614532470703125
123,5,1b,32.88984298706055
124,0,0,30.81534767150879
124,1,0,30.722978591918945
124,2,1a,29.149391174316406
124,3,1b,32.4761962890625
124,4,1c,33.991615295410156
124,5,2,28.235780715942383
125,0,0,27.74567222595215
125,1,1a,30.69391441345215
125,2,1b,28.44124984741211
125,3,1c,32.005859375
125,4,1d,29.976661682128906
125,5,1d,28.38796615600586
126,0,0,30.458505630493164
126,1,1,25.49812126159668
126,2,1,28.77139663696289
126,3,1,20.43330955505371
126,4,2a,25.79677391052246
126,5,2b,20.382036209106445
127,0,0,35.345951080322266
127,1,0,28.35630989074707
127,2,1a,24.91065216064453
127,3,1b,26.75469207763672
127,4,2a,24.894166946411133
127,5,2b,25.594289779663086
128,0,0,31.223037719726562
128,1,0,28.428956985473633
128,2,1a,27.021568298339844
128,3,1a,26.4233455657959
128,4,2,32.30399703979492
128,5,3,23.452529907226562
129,0,0,29.371341705322266
129,1,1,18.460405349731445
129,2,2,27.908565521240234
129,3,2,29.991701126098633
129,4,3,26.171192169189453
129,5,4,23.53215789794922
130,0,0,32.44923782348633
130,1,1a,31.853397369384766
130,2,1a,27.820960998535156
130,3,1b,27.553380966186523
130,4,1b,27.303565979003906
130,5,2,25.7979736328125
131,0,0,30.270837783813477
131,1,0,29.383569717407227
131,2,1a,28.27885627746582
131,3,1b,27.162830352783203
131,4,1b,28.067245483398438
131,5,1b,25.756256103515625
132,0,0,34.56086349487305
132,1,0,30.0902099609375
132,2,1,26.829519271850586
132,3,1,27.60459327697754
132,4,2,24.210573196411133
132,5,2,26.927776336669922
133,0,0,29.85045623779297
133,1,1,28.864501953125
133,2,1,31.059585571289062
133,3,2,27.917959213256836
133,4,2,21.37851333618164
133,5,3,27.009769439697266
134,0,0,29.462425231933594
134,1,1a,31.787334442138672
134,2,1a,29.493682861328125
134,3,1b,27.99273109436035
134,4,1b,27.044790267944336
134,5,1b,31.330707550048828
135,0,0,31.19493865966797
135,1,0,29.716157913208008
135,2,1a,29.390451431274414
135,3,1b,27.143749237060547
135,4,2a,23.1031436920166
135,5,2b,22.470590591430664
136,0,1a,28.452884674072266
136,1,0,36.65934371948242
136,2,0,38.27864074707031
136,3,1b,37.34760665893555
136,4,1c,30.37023162841797
137,0,1a,32.34253692626953
137,1,1b,29.362855911254883
137,2,1a,26.798810958862305
137,3,0,33.82802963256836
138,0,1a,29.06549835205078
138,1,1b,31.933748245239258
138,2,2,30.7539119720459
138,3,0,31.77876091003418
138,4,0,31.183263778686523
139,0,1a,27.783634185791016
139,1,1a,26.70553207397461
139,2,0,37.726600646972656
139,3,1b,35.50872039794922
139,4,2,27.36034393310547
140,0,0,34.244659423828125
140,1,1a,30.65644073486328
140,2,1b,34.65663528442383
140,3,1b,29.65918731689453
140,4,1b,32.06328582763672
141,0,1,24.23930549621582
141,1,1,25.198789596557617
141,2,0,32.321434020996094
141,3,0,31.292295455932617
141,4,1,25.99781036376953
142,0,1a,33.074501037597656
142,1,0,37.015560150146484
142,2,1a,34.14227294921875
142,3,0,34.404296875
142,4,0,36.484519958496094
143,0,2a,29.621150970458984
143,1,1a,29.32969856262207
143,2,0,28.098827362060547
143,3,1b,27.8676700592041
143,4,1c,24.26998519897461
144,0,1a,29.391204833984375
144,1,2,27.898910522460938
144,2,1a,29.401552200317383
144,3,0,35.97093963623047
145,0,0,32.563785552978516
145,1,2,30.020984649658203
145,2,1a,31.662904739379883
145,3,1a,31.768444061279297
145,4,0,32.61442947387695
146,0,1b,28.655120849609375
146,1,1b,25.67346954345703
146,2,1b,26.359107971191406
146,3,1b,26.06778335571289
146,4,1b,24.53744888305664
146,5,2,28.26786231994629
146,6,2,27.49275779724121
146,7,2,27.303232192993164
146,8,2,26.484439849853516
146,9,2,25.828279495239258
146,10,1a,15.616534233093262
146,11,1a,14.951666831970215
146,12,0,36.38914489746094
147,0,1,28.93966293334961
147,1,1,34.056915283203125
147,2,0,33.16462326049805
147,3,2,27.599336624145508
148,0,2a,30.34987449645996
148,1,1a,32.88163757324219
148,2,1a,32.735267639160156
148,3,1a,32.673126220703125
148,4,1a,34.60077667236328
148,5,1a,33.55940246582031
148,6,1a,33.651283264160156
148,7,1b,37.033363342285156
148,8,1b,36.00093460083008
148,9,1b,36.60915756225586
148,10,2b,31.239686965942383
148,11,1b,38.56650924682617
148,12,1b,36.71643829345703
148,13,2c,31.16286849975586
148,14,3,24.330232620239258
148,15,3,21.613788604736328
148,16,3,31.16230583190918
148,17,2b,27.217384338378906
148,18,2b,26.546018600463867
148,19,3,26.429039001464844
148,20,3,29.026033401489258
148,21,1c,33.61670684814453
148,22,1b,36.80982208251953
148,23,1b,35.461143493652344
148,24,2a,34.7405891418457
148,25,1a,34.473594665527344
148,26,2b,30.047365188598633
148,27,1b,38.036720275878906
148,28,1b,38.38001251220703
148,29,1b,36.455810546875
148,30,1a,38.539649963378906
148,31,0,39.562660217285156
148,32,0,39.971343994140625
148,33,1b,36.71278762817383
148,34,1b,37.73371887207031
148,35,1b,36.89036178588867
148,36,2b,32.79901885986328
148,37,1b,37.575958251953125
148,38,1a,36.42339324951172
148,39,3a,24.671049118041992
148,40,3a,27.9605712890625
148,41,2c,33.03236770629883
148,42,2b,28.71082878112793
148,43,2b,22.168838500976562
148,44,2b,27.804513931274414
148,45,2b,30.231788635253906
148,46,2b,25.966333389282227
148,47,2c,32.060150146484375
148,48,1b,35.368629455566406
148,49,2a,34.96884536743164
148,50,0,34.85612487792969
149,0,1b,30.64124298095703
149,1,1a,29.432432174682617
149,2,1b,28.25531578063965
149,3,1a,31.12149429321289
149,4,0,35.69900894165039
149,5,0,37.21965789794922
149,6,1a,32.82524108886719
149,7,0,34.611690521240234
149,8,0,35.724273681640625
149,9,1c,30.948680877685547
149,10,1c,34.35143280029297
149,11,1c,30.47202491760254
149,12,1c,32.253719329833984
149,13,1a,30.20404815673828
149,14,1a,30.660547256469727
149,15,1a,30.817779541015625
149,16,1a,30.407060623168945
149,17,1a,30.849458694458008
150,0,0,33.20074462890625
150,1,0,33.00965118408203
150,2,0,30.734867095947266
150,3,1a,31.2600040435791
150,4,0,31.704315185546875
150,5,1b,27.40445899963379
150,6,1b,28.098373413085938
150,7,1b,28.52467155456543
150,8,1b,27.17267417907715
150,9,1b,29.364137649536133
150,10,1c,32.53648376464844
150,11,1c,31.427078247070312
150,12,1c,33.50859451293945
150,13,1c,32.20781326293945
150,14,1c,32.47779083251953
151,0,1a,31.118276596069336
151,1,1a,29.227964401245117
151,2,1a,29.529800415039062
151,3,1a,30.220951080322266
151,4,1a,30.452247619628906
151,5,1a,31.5809326171875
151,6,1a,29.464061737060547
151,7,1a,30.07863998413086
151,8,1a,31.578170776367188
151,9,1a,31.326242446899414
151,10,0,36.80282211303711
151,11,1a,36.428462982177734
151,12,0,35.58531188964844
151,13,0,36.814876556396484
151,14,0,37.546504974365234
151,15,1b,31.136560440063477
151,16,1a,27.96413803100586
151,17,1b,32.435855865478516
151,18,1a,30.017589569091797
152,0,0,33.13051223754883
152,1,1a,31.432804107666016
152,2,0,31.76463508605957
152,3,1a,31.99718475341797
152,4,1b,31.416669845581055
152,5,2a,30.49741554260254
152,6,2a,30.401443481445312
152,7,2a,30.54477882385254
152,8,0,33.73109817504883
152,9,1a,32.24053192138672
152,10,1c,31.439298629760742
152,11,2b,31.73276138305664
152,12,2c,30.316509246826172
152,13,1c,31.0892276763916
152,14,0,30.799108505249023
152,15,1c,30.868885040283203
152,16,2c,30.786535263061523
153,0,2a,27.611894607543945
153,1,1a,27.5211238861084
153,2,2a,28.11551284790039
153,3,2a,29.607227325439453
153,4,0,29.876388549804688
153,5,1b,30.151643753051758
153,6,1b,30.764110565185547
153,7,0,29.31523323059082
153,8,1c,30.5767879486084
153,9,0,30.473981857299805
153,10,0,29.439899444580078
153,11,0,30.153535842895508
153,12,1d,29.71012306213379
154,0,0,31.803804397583008
154,1,1a,35.31264877319336
154,2,0,33.57473373413086
154,3,0,31.499713897705078
154,4,0,31.91019630432129
154,5,1b,26.659807205200195
154,6,2a,26.60563850402832
154,7,1b,27.45931625366211
154,8,1b,28.330894470214844
154,9,2b,28.58285903930664
154,10,1c,28.546016693115234
154,11,2b,26.951080322265625
154,12,2b,25.599889755249023
154,13,1c,30.448511123657227
154,14,1a,30.32478904724121
154,15,1a,33.712623596191406
154,16,1a,30.444385528564453
154,17,1a,32.18329620361328
155,0,1a,33.865325927734375
155,1,2a,32.418758392333984
155,2,2a,30.331315994262695
155,3,2a,32.47550582885742
155,4,2a,32.809661865234375
155,5,3a,23.013870239257812
155,6,3a,23.966400146484375
155,7,3a,23.1420955657959
155,8,1b,32.331642150878906
155,9,1b,30.76789665222168
155,10,1b,31.665340423583984
155,11,1b,31.10940170288086
155,12,1b,32.18205642700195
155,13,1c,26.330699920654297
155,14,1c,26.2929630279541
155,15,1c,27.759340286254883
155,16,2b,25.76992416381836
155,17,2b,25.738319396972656
155,18,2b,24.620149612426758
155,19,1c,29.62367820739746
155,20,1c,30.35082244873047
155,21,1c,29.64134407043457
155,22,2c,30.282428741455078
155,23,2c,30.241214752197266
155,24,1c,30.09522247314453
155,25,1c,30.381750106811523
155,26,1c,29.538557052612305
155,27,1c,30.142070770263672
155,28,1c,30.547958374023438
155,29,1a,37.366024017333984
155,30,1a,34.94182205200195
155,31,1a,36.86967086791992
155,32,1a,36.56045913696289
155,33,1a,34.59955978393555
155,34,0,35.209598541259766
155,35,1c,33.87379837036133
155,36,0,36.88167190551758
155,37,0,35.341983795166016
155,38,0,34.45433807373047
155,39,1b,32.503536224365234
155,40,0,34.283573150634766
155,41,1b,32.30497741699219
155,42,0,32.37860870361328
155,43,1b,31.362667083740234
155,44,1c,30.58724021911621
155,45,1c,34.98606491088867
155,46,0,37.346954345703125
155,47,0,34.5041618347168
155,48,0,34.36711883544922
155,49,2a,32.043460845947266
155,50,2a,32.18632507324219
155,51,2a,30.87312889099121
155,52,2a,30.700054168701172
155,53,2a,31.804134368896484
156,0,2a,27.017107009887695
156,1,1d,29.555723190307617
156,2,2a,28.599609375
156,3,2a,26.243741989135742
156,4,1b,32.158042907714844
156,5,1b,32.92291259765625
156,6,1b,32.642791748046875
156,7,1b,32.52388000488281
156,8,1b,32.04219436645508
156,9,2b,27.04683494567871
156,10,1b,31.397857666015625
156,11,2b,26.744647979736328
156,12,1b,29.980220794677734
156,13,1b,30.633880615234375
156,14,2a,26.088886260986328
156,15,2a,28.96733856201172
156,16,2a,27.972997665405273
156,17,2a,30.91702651977539
156,18,2a,26.41635513305664
156,19,1b,30.731027603149414
156,20,1b,33.66602325439453
156,21,1a,35.6118049621582
156,22,1c,34.595645904541016
156,23,0,35.48360061645508
156,24,2b,29.419790267944336
156,25,2b,31.895109176635742
156,26,2b,30.30274200439453
156,27,2b,30.748262405395508
156,28,2b,29.534204483032227
156,29,2c,21.124643325805664
156,30,2c,21.88854217529297
156,31,2c,19.494890213012695
156,32,2c,22.03518295288086
156,33,2c,19.183053970336914
156,34,1b,32.167015075683594
156,35,1b,28.451885223388672
156,36,1b,29.305206298828125
156,37,1b,32.73429489135742
156,38,1b,32.13203430175781
156,39,2b,25.391338348388672
156,40,2b,27.715648651123047
156,41,2b,26.090543746948242
156,42,2b,26.742305755615234
156,43,2b,28.994342803955078
156,44,0,36.81959915161133
156,45,0,38.33930969238281
156,46,0,33.77885055541992
156,47,0,36.26419448852539
156,48,0,38.282127380371094
156,49,0,34.8145866394043
156,50,1b,33.34029006958008
156,51,0,33.20318603515625
156,52,0,35.630645751953125
156,53,2c,23.988656997680664
156,54,2c,23.564350128173828
156,55,2c,24.274879455566406
156,56,2c,25.45610237121582
156,57,1d,29.044376373291016
156,58,1d,33.76066970825195
156,59,1d,28.861181259155273
156,60,1d,31.08146095275879
156,61,1d,30.464466094970703
156,62,1b,28.625961303710938
156,63,1b,30.158998489379883
156,64,1b,31.32717514038086
156,65,1b,31.657901763916016
156,66,1b,32.15304946899414
156,67,1b,33.58462905883789
156,68,1b,32.049251556396484
156,69,1b,32.44675064086914
156,70,1b,31.798603057861328
157,0,2,22.8741455078125
157,1,2,19.945114135742188
157,2,2,18.807640075683594
157,3,2,21.466720581054688
157,4,2,19.002534866333008
157,5,1b,27.60291862487793
157,6,1b,22.646968841552734
157,7,1b,24.782787322998047
157,8,1b,26.359203338623047
157,9,1b,25.223909378051758
157,10,0,34.04582214355469
157,11,0,33.01891326904297
157,12,0,32.66988754272461
157,13,0,31.82370376586914
157,14,0,33.748146057128906
157,15,1a,28.672679901123047
157,16,1a,29.016284942626953
157,17,1a,26.100542068481445
157,18,1a,26.194196701049805
157,19,1a,29.744535446166992
158,0,0,36.80824279785156
158,1,0,33.444583892822266
158,2,1a,31.49140739440918
158,3,1a,36.22605514526367
158,4,0,35.53164291381836
158,5,1a,32.3165397644043
158,6,0,38.24899673461914
158,7,1b,32.768680572509766
158,8,1a,32.00375747680664
158,9,0,33.05844497680664
158,10,1a,36.08537673950195
158,11,1a,33.38567352294922
158,12,0,34.602752685546875
158,13,1a,31.056352615356445
158,14,0,33.31911087036133
158,15,1c,32.98743438720703
158,16,1c,27.72500991821289
158,17,3,29.91105842590332
158,18,3,29.796586990356445
158,19,2a,25.409032821655273
158,20,2b,31.46585464477539
158,21,2b,20.639158248901367
158,22,2b,26.731340408325195
158,23,3,27.99976348876953
158,24,2b,22.956411361694336
159,0,1a,22.134817123413086
159,1,1a,20.65622901916504
159,2,1a,21.348392486572266
159,3,1a,20.95096206665039
159,4,1a,21.56720733642578
159,5,0,29.102840423583984
159,6,0,28.983463287353516
159,7,0,29.890527725219727
159,8,1b,29.872953414916992
159,9,0,29.686443328857422
160,0,0,35.37575149536133
160,1,0,34.179351806640625
160,2,3,27.76073455810547
160,3,1a,35.36615753173828
160,4,1a,31.563480377197266
160,5,1a,23.757829666137695
160,6,2,25.598209381103516
160,7,1a,24.411802291870117
160,8,1b,22.48717498779297
160,9,1b,22.957984924316406
160,10,1b,25.710241317749023
160,11,1b,22.903730392456055
160,12,1b,22.42021369934082
161,0,2,31.348800659179688
161,1,0,32.0467414855957
161,2,0,38.40437698364258
161,3,0,32.12501525878906
161,4,1a,32.73890686035156
161,5,1b,24.463869094848633
161,6,1b,22.526281356811523
161,7,1b,24.79605484008789
161,8,1b,21.950902938842773
161,9,1b,25.206621170043945
162,0,2c,23.966997146606445
162,1,2c,24.85614013671875
162,2,3,24.37781524658203
162,3,4,27.389909744262695
162,4,2c,23.45465850830078
162,5,1c,28.27224349975586
162,6,2b,34.643096923828125
162,7,1c,32.12028503417969
162,8,2b,31.92258644104004
162,9,1a,34.19640350341797
162,10,0,31.120975494384766
162,11,2a,30.120243072509766
162,12,2a,17.75545883178711
163,0,1,25.88566780090332
163,1,0,28.020282745361328
163,2,2a,26.500957489013672
163,3,2b,24.099435806274414
163,4,1,23.63425636291504
164,0,2a,23.75971794128418
164,1,0,31.97130584716797
164,2,1,29.212709426879883
164,3,2a,27.264110565185547
164,4,1,29.715682983398438
